BI00B32AG    @XG22031LMW    20220126181E48031ZZ              CAVSAS-S 0.3X2 GY        CCN000005600000005600FN00000000020220301000005600NNM   20211207135848    1W    00000035000001998600000000032AG    XGXGY   000000000000XY221001
BI00B32H8    22022IMW       2022011418007704036              AVSS 0.75F B/G           CCN000002000000002000FN00000000020220201000002000NNM   20211207141106    1W    00000100000000943000000000032H8    TYTYC   000000000000LI41C007
BI00B32H8    22023IMW       2022012118007704036              AVSS 0.75F B/G           CCN000002000000002000FN00000000020220201000002000NNM   20211207141106    1W    00000100000000943000000000032H8    TYTYC   000000000000LI121004
BI00B32H8    22024IMW       2022012818007704036              AVSS 0.75F B/G           CCN000002000000002000FN00000000020220201000002000NNM   20211207141106    1W    00000100000000943000000000032H8    TYTYC   000000000000LI221004
BI00B32H8    22021IMW       2022010718007704135              AVSS 1.25F B/R           CCN000002400000002400FN00000000020220201000002400NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI31C012
BI00B32H8    22022IMW       2022011418007704135              AVSS 1.25F B/R           CCN000002400000002400FN00000000020220201000002400NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI41C008
BI00B32H8    22023IMW       2022012118007704135              AVSS 1.25F B/R           CCN000002400000002400FN00000000020220201000002400NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI121005
BI00B32H8    22021IMW       2022010718007704140              AVSS 1.25F W             CCN000002400000002400FN00000000020220201000002400NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI31C014
BI00B32H8    22022IMW       2022011418007704140              AVSS 1.25F W             CCN000002400000002400FN00000000020220201000002400NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI41C009
BI00B32H8    22023IMW       2022012118007704140              AVSS 1.25F W             CCN000002400000002400FN00000000020220201000002400NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI121006
BI00B32H8    22021IMW       2022010718007704190              AVSS 1.25F L             CCN000000800000000800FN00000000020220201000000800NNM   20211207141106    1W    00000080000001389000000000032H8    TYTYC   000000000000LI31C013
BI00B32H8    @22021IMW      20220107181B32037Y5              AVSSCS 0.3FX1 DGY/W      CCN000001000000001000FN00000000020220201000001000NNM   20211207141100    1W    00000050000001780000000000032H8    TYTYC   000000000000LI31C001
BI00B32H8    @22021IMW      20220107181B32039S1              AVSSCS 0.5FX1 DGY        CCN000000400000000400FN00000000020220201000000400NNM   20211207141100    1W    00000040000002262000000000032H8    TYTYC   000000000000LI31C002
BI00B32H8    @22021IMW      20220107181B32039Y5              AVSSCS 0.5FX1 DGY/W      CCN000000800000000800FN00000000020220201000000800NNM   20211207141100    1W    00000040000002262000000000032H8    TYTYC   000000000000LI31C004
BI00B32H8    @22022IMW      20220114181B32039Y5              AVSSCS 0.5FX1 DGY/W      CCN000000400000000400FN00000000020220201000000400NNM   20211207141100    1W    00000040000002262000000000032H8    TYTYC   000000000000LI41C001
