BI00B32AG    @XG22054LMW    20220422181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000000300000000000FY00000000020220501000000000NNM10 20220314094754    1W    00000030000002561000000000032AG    XGXGY   000000000000XY124001
BI00B32N3    NBT205 1       20220331180D0203952              AVSSH 0.5F P             CCN000002000000003000FN00000000020220301000003000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323028
BI00B32N3    NBT205 2       20220407180D0203952              AVSSH 0.5F P             CCN000002000000003000FN00000000020220301000003000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423029
BI00B32N3    NBT205 3       20220421180D0203952              AVSSH 0.5F P             CCN000002000000003000FN00000000020220301000003000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124031
BI00B32N3    NBT205 4       20220428180D0203954              AVSSH 0.5F R/W           CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224029
BI00B32N3    NBT205 1       20220331180D0203960              AVSSH 0.5F G             CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323026
BI00B32N3    NBT205 2       20220407180D0203960              AVSSH 0.5F G             CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423028
BI00B32N3    NBT205 3       20220421180D0203960              AVSSH 0.5F G             CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124029
BI00B32N3    NBT205 4       20220428180D0203960              AVSSH 0.5F G             CCN000004500000004500FN00000000020220301000004500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224026
BI00B32N3    NBT205 3       20220421180D0203961              AVSSH 0.5F LG            CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124030
BI00B32N3    NBT205 1       20220331180D0203980              AVSSH 0.5F BR            CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323025
BI00B32N3    NBT205 2       20220407180D0203980              AVSSH 0.5F BR            CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423027
BI00B32N3    NBT205 3       20220421180D0203980              AVSSH 0.5F BR            CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124028
BI00B32N3    NBT205 4       20220428180D0203980              AVSSH 0.5F BR            CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224025
BI00B32N3    NBT205 1       20220331180D0203992              AVSSH 0.5F V             CCN000007500000007500FN00000000020220301000007500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323029
