BI00B32AF    @TTB203D       20220318181E48013ZZ              CAVSAS-S 0.3X3 GY        CCN000007000000007000FN00000000020220301000007000NNE   20220215151110    1W    00000025000002778200000000032AF    HBYHVTB 000000000000UT123003
BI00B32W4    4500189230     2022041218018403980              CAVS 0.5 BR              CCN000004500000004500FN00000000020220401000004500NNE   20220215154800W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OX523025
BI00B32W4    4500189230     2022041218018403990              CAVS 0.5 L               CCN000003000000003000FN00000000020220401000003000NNE   20220215154800W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OX523027
BI00B32W4    4500189230     2022041218018403991              CAVS 0.5 SB              CCN000018000000018000FN00000000020220401000018000NNE   20220215154800W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OX523032
BI00B32W4    4500189230     2022041218018403992              CAVS 0.5 V               CCN000018000000018000FN00000000020220401000018000NNE   20220215154800W41 1W    00000150000000677000000000032W41   HJYHK-J 000000000000OX523033
BI00B32W4    4500189230     2022041218018404130              CAVS 1.25 B              CCN000004800000004800FN00000000020220401000004800NNE   20220215154800W41 1W    00000080000001378000000000032W41   HJYHK-J 000000000000OX523036
BI00B32W4    4500189230     2022041218018404160              CAVS 1.25 G              CCN000004800000004800FN00000000020220401000004800NNE   20220215154800W41 1W    00000080000001378000000000032W41   HJYHK-J 000000000000OX523037
BI00B32W4    4500189230     202204121801R706940              CIVUS 0.35 W             CCN000006000000006000FN00000000020220401000006000NNE   20220215154800W41 1W    00000300000000386000000000032W41   HJYHK-J 000000000000OX523004
BI00B32W4    4500189230     202204121801R706990              CIVUS 0.35 L             CCN000003000000003000FN00000000020220401000003000NNE   20220215154800W41 1W    00000300000000386000000000032W41   HJYHK-J 000000000000OX523003
BI00B32W4    4500189230     2022041218018403769              CAVS 0.3 G/L             CCN000002000000002000FN00000000020220401000002000NNE   20220215154800W41 1W    00000200000000471000000000032W41   HJYHK-J 000000000000OX523008
BI00B32W4    @4500189230    20220412181B0911611              CAVSAS 0.3X2 GY/L        CCN000007000000007000FN00000000020220401000007000NNE   20220215154758W41 1W    00000035000002254000000000032W41   HJYHK-J 000000000000OX523002
BI00B32W4    @4500189230    20220412181B0911641              CAVSAS 0.3X2 GY          CCN000005600000005600FN00000000020220401000005600NNE   20220215154758W41 1W    00000035000002254000000000032W41   HJYHK-J 000000000000OX523001
BI00A32W4    @4500189291    20220425181B09037K5              CAVSAS 0.3X1 GY/BR       CCN000001500000001500FN00000000020220401000001500NNE   20220215154758W4N21W    00000050000001704000000000032W4N2  HJYHK-J 000000000000OH224001
