BI00A1200    2399T51729     202112297289-6547                HOUSING FEMALE ASS'Y     PCN000240000000103200FN00000000020210901000103200NNM00020211224144120    1N0N  0000024000000115200000136201200    YCYC    005500360039
BI00B32AF    JTB2034        202203047116-5043-02             TERMINAL FEMALE          CCN000060000000060000FN00000000020220301000060000NNM   20211224150720    4P0P  00001200000000559200000844432AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-5044-02             TERMINAL                 CCN000128000000128000FN00000000020220301000128000NNM   20211224150720    4P0P  00001600000000641600000986332AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187116-5044-02             TERMINAL                 CCN000080000000080000FN00000000020220301000080000NNM   20211224150720    4P0P  00001600000000641600000986332AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257116-5044-02             TERMINAL                 CCN000080000000080000FN00000000020220301000080000NNM   20211224150720    4P0P  00001600000000641600000986332AF    HBYHVTB 006400630017
BI00B32AF    JTB2034        202203047116-5044-02             TERMINAL                 CCN000032000000032000FN00000000020220301000032000NNM   20211224150720    4P0P  00001600000000641600000986332AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117116-5045-02             TERMINAL                 CCN000016000000016000FN00000000020220301000016000NNM   20211224150720    4P0P  00001600000000678400001007132AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187116-5045-02             TERMINAL                 CCN000016000000016000FN00000000020220301000016000NNM   20211224150720    4P0P  00001600000000678400001007132AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257116-5045-02             TERMINAL                 CCN000016000000016000FN00000000020220301000016000NNM   20211224150720    4P0P  00001600000000678400001007132AF    HBYHVTB 006400630017
BI00B32AF    JTB2034        202203047116-5045-02             TERMINAL                 CCN000016000000016000FN00000000020220301000016000NNM   20211224150720    4P0P  00001600000000678400001007132AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117116-5046-02             TERMINAL                 CCN000012000000012000FN00000000020220301000012000NNM   20211224150720    4P0P  00001200000000544800000873532AF    HBYHVTB 006400630017
BI00B32AF    JTB2034        202203047116-5046-02             TERMINAL                 CCN000012000000012000FN00000000020220301000012000NNM   20211224150720    4P0P  00001200000000544800000873532AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187116-5097-02             TERMINAL                 CCN000045000000045000FN00000000020220301000045000NNM   20211224150720    4P0P  00002250000000531000000816232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-5097-02             TERMINAL                 CCN000045000000045000FN00000000020220301000045000NNM   20211224150720    4P0P  00002250000000531000000816232AF    HBYHVTB 006400630015
